id,id_contact,Gender_ego,Age_ego,Householdsize,MaritalStatus,Education_ego,Income,Age_diff,Edu_diff,Gender_diff,Duration,Distance,Socialcategory,Visit,Hosting,Dining,Bar,Cinema,Recreation,Vacation,Shopping,Paidwork,gender_alter,age_alter,education_alter
321428,Marije,1,1,3,3,2,3,0,0,-1,2,4,6,very_low,very_low,never,never,never,never,never,never,s3_36_up,2,1,2
321428,Oma,1,1,3,3,2,3,-3,1,-1,3,3,4,very_low,very_low,never,never,never,never,never,never,s3_36_up,2,4,1
321428,Ome E,1,1,3,3,2,3,-2,0,0,3,2,8,very_low,very_low,never,never,never,never,never,never,s3_36_up,1,3,2
321428,Opa,1,1,3,3,2,3,-3,1,0,3,3,4,very_low,very_low,never,never,never,never,never,never,s3_36_up,1,4,1
321428,Papa R,1,1,3,3,2,3,-3,1,0,1,4,5,low,low,never,never,never,never,never,never,s3_36_up,1,4,1
321428,Papa V,1,1,3,3,2,3,-2,0,0,3,4,5,low,low,never,never,never,never,never,never,s3_36_up,1,3,2
321428,Paul,1,1,3,3,2,3,0,0,0,3,4,1,low,low,never,never,never,never,never,never,s3_36_up,1,1,2
321428,Reinhilde,1,1,3,3,2,3,0,0,-1,2,4,6,very_low,very_low,never,never,never,never,never,never,s3_36_up,2,1,2
321428,Reinier,1,1,3,3,2,3,0,0,0,3,4,6,very_low,very_low,never,never,never,never,never,never,s3_36_up,1,1,2
321428,Roy,1,1,3,3,2,3,0,0,0,1,2,2,very_low,very_low,very_low,never,never,never,never,never,s3_36_up,1,1,2
321428,Sander,1,1,3,3,2,3,0,0,0,3,4,6,very_low,very_low,never,never,never,never,never,never,s3_36_up,1,1,2
321428,Suzanne,1,1,3,3,2,3,-1,0,-1,2,4,6,very_low,very_low,never,never,never,never,never,never,s3_36_up,2,2,2
321428,Tante I,1,1,3,3,2,3,-2,0,-1,3,4,8,very_low,never,never,never,never,never,never,never,s3_36_up,2,3,2
321428,Tante L,1,1,3,3,2,3,-2,0,-1,3,2,8,very_low,very_low,never,never,never,never,never,never,s3_36_up,2,3,2
321428,Ursula,1,1,3,3,2,3,0,0,-1,1,1,3,very_low,very_low,never,never,never,never,never,never,s3_36_up,2,1,2
321428,Vincent,1,1,3,3,2,3,0,0,0,1,1,3,very_low,very_low,never,never,never,never,never,never,s3_36_up,1,1,2
321428,Willem,1,1,3,3,2,3,0,0,0,3,4,8,very_low,never,never,never,never,never,never,never,s3_36_up,1,1,2
321428,Willianne,1,1,3,3,2,3,0,0,-1,2,4,1,low,low,never,never,never,never,never,never,s3_36_up,2,1,2
321428,Wilma,1,1,3,3,2,3,0,0,-1,2,4,6,very_low,very_low,never,never,never,never,never,never,s3_36_up,2,1,2
321428,Wouter,1,1,3,3,2,3,0,0,0,3,4,6,very_low,very_low,never,never,never,never,never,never,s3_36_up,1,1,2
321430,alfons,2,3,2,4,1,2,1,0,1,2,2,2,never,never,never,never,never,never,never,never,s2_8_36,1,2,1
321430,andre,2,3,2,4,1,2,0,0,1,2,1,2,never,never,never,never,never,never,never,never,s2_8_36,1,3,1
321430,anna marea,2,3,2,4,1,2,1,0,0,3,4,6,very_low,very_low,never,never,never,never,never,never,s2_8_36,2,2,1
321430,ate,2,3,2,4,1,2,0,0,0,3,2,2,never,never,never,never,never,never,never,never,s2_8_36,2,3,1
321430,bram,2,3,2,4,1,2,0,0,1,2,2,2,never,never,never,never,never,never,never,never,s2_8_36,1,3,1
321430,daan,2,3,2,4,1,2,1,-1,1,2,3,2,never,never,never,never,never,never,never,never,s2_8_36,1,2,2
321430,fenna,2,3,2,4,1,2,-1,0,0,3,3,8,very_low,very_low,never,never,never,never,never,never,s2_8_36,2,4,1
321430,halbe,2,3,2,4,1,2,1,-1,1,3,4,1,very_low,very_low,very_low,never,never,never,never,never,s2_8_36,1,2,2
321430,herman,2,3,2,4,1,2,-1,0,1,3,3,8,very_low,very_low,never,never,never,never,never,never,s2_8_36,1,4,1
321430,jan,2,3,2,4,1,2,1,0,1,2,3,2,never,never,never,never,never,never,never,never,s2_8_36,1,2,1
321430,jos,2,3,2,4,1,2,1,-1,1,3,3,2,never,never,never,never,never,never,never,never,s2_8_36,1,2,2
321430,kiona,2,3,2,4,1,2,1,0,0,3,2,2,never,never,never,never,never,never,never,never,s2_8_36,2,2,1
321430,klaske,2,3,2,4,1,2,1,0,0,3,4,6,very_low,very_low,never,never,never,never,never,never,s2_8_36,2,2,1
321430,lies,2,3,2,4,1,2,1,0,0,2,3,4,very_low,very_low,very_low,never,never,never,never,very_low,s2_8_36,2,2,1
321430,linda,2,3,2,4,1,2,0,0,0,3,3,2,never,never,never,never,never,never,never,never,s2_8_36,2,3,1
321430,marie,2,3,2,4,1,2,-1,0,0,3,4,5,low,very_low,very_low,never,never,never,never,never,s2_8_36,2,4,1
321430,mariela,2,3,2,4,1,2,2,0,0,3,3,7,high,low,very_low,never,never,never,never,very_low,s2_8_36,2,1,1
321430,marije,2,3,2,4,1,2,2,-1,0,2,4,7,low,low,very_low,never,never,never,never,very_low,s2_8_36,2,1,2
321430,phill,2,3,2,4,1,2,-1,0,0,2,1,3,very_low,very_low,never,never,never,never,never,never,s2_8_36,2,4,1
321430,rein,2,3,2,4,1,2,-1,0,1,3,4,5,low,very_low,very_low,never,never,never,never,never,s2_8_36,1,4,1
321430,reinold,2,3,2,4,1,2,2,0,1,3,4,7,low,low,very_low,never,never,never,never,very_low,s2_8_36,1,1,1
321430,robert,2,3,2,4,1,2,2,0,1,2,4,7,high,low,very_low,never,never,never,never,very_low,s2_8_36,1,1,1
321431,AH,1,1,2,2,2,4,-1,0,0,2,1,1,low,low,never,very_low,never,never,never,never,s3_36_up,1,2,2
321431,AJG,1,1,2,2,2,4,0,0,0,3,4,1,very_low,never,never,very_low,never,never,never,never,s3_36_up,1,1,2
321431,AR,1,1,2,2,2,4,0,0,0,3,4,1,very_low,never,never,very_low,never,never,never,never,s3_36_up,1,1,2
321431,AliH,1,1,2,2,2,4,-2,1,-1,2,3,5,low,low,very_low,never,never,never,never,never,s3_36_up,2,3,1
321431,Arnold,1,1,2,2,2,4,0,1,0,1,2,6,very_low,very_low,never,never,never,never,never,never,s3_36_up,1,1,1
321431,AvD,1,1,2,2,2,4,0,0,0,3,3,1,very_low,never,never,very_low,never,never,never,never,s3_36_up,1,1,2
321431,CR,1,1,2,2,2,4,0,0,0,1,4,2,never,never,very_low,never,never,never,never,never,s3_36_up,1,1,2
321431,EdG,1,1,2,2,2,4,-2,1,0,2,3,5,low,low,very_low,never,never,never,never,never,s3_36_up,1,3,1
321431,FvdS,1,1,2,2,2,4,0,0,0,2,2,1,very_low,very_low,never,very_low,never,never,never,never,s3_36_up,1,1,2
321431,GC,1,1,2,2,2,4,0,0,0,3,4,1,very_low,never,never,very_low,never,never,never,never,s3_36_up,1,1,2
321431,IS,1,1,2,2,2,4,-2,1,-1,2,3,5,low,very_low,very_low,never,very_low,never,never,never,s3_36_up,2,3,1
321431,JJB,1,1,2,2,2,4,0,0,0,3,3,1,very_low,never,never,very_low,never,never,never,never,s3_36_up,1,1,2
321431,MS,1,1,2,2,2,4,0,0,0,2,1,1,very_low,very_low,never,very_low,never,never,never,never,s3_36_up,1,1,2
321431,MvS,1,1,2,2,2,4,0,0,0,2,4,1,very_low,very_low,never,very_low,never,never,never,never,s3_36_up,1,1,2
321431,OmaG,1,1,2,2,2,4,-3,1,-1,3,3,4,low,very_low,very_low,never,never,never,never,never,s3_36_up,2,4,1
321431,OmaH,1,1,2,2,2,4,-3,1,-1,3,1,4,low,very_low,never,never,never,never,never,never,s3_36_up,2,4,1
321431,OpaG,1,1,2,2,2,4,-3,1,0,3,3,4,low,very_low,very_low,never,never,never,never,never,s3_36_up,1,4,1
321431,PvdH,1,1,2,2,2,4,-2,0,0,3,1,5,low,very_low,very_low,never,never,never,never,never,s3_36_up,1,3,2
321431,RB,1,1,2,2,2,4,0,0,0,1,4,2,never,never,very_low,never,never,never,never,never,s3_36_up,1,1,2
321431,RM,1,1,2,2,2,4,0,0,0,2,3,1,very_low,very_low,never,very_low,never,never,never,never,s3_36_up,1,1,2
321431,RS,1,1,2,2,2,4,-2,1,0,2,3,5,low,very_low,very_low,never,very_low,never,never,never,s3_36_up,1,3,1
321431,RV,1,1,2,2,2,4,0,0,0,1,4,2,never,never,very_low,never,never,never,never,never,s3_36_up,1,1,2
321431,RvdH,1,1,2,2,2,4,-2,1,-1,3,1,5,low,very_low,very_low,never,never,never,never,never,s3_36_up,2,3,1
321431,Sindy,1,1,2,2,2,4,0,0,-1,3,2,6,very_low,very_low,never,never,never,never,never,never,s3_36_up,2,1,2
321431,Stella,1,1,2,2,2,4,0,1,-1,1,3,6,very_low,very_low,never,never,never,never,never,never,s3_36_up,2,1,1
321431,Thomas,1,1,2,2,2,4,0,0,0,2,3,6,very_low,very_low,never,never,never,never,never,never,s3_36_up,1,1,2
321436,a,2,3,2,4,1,2,1,0,0,3,3,6,very_low,very_low,never,never,never,never,never,never,s2_8_36,2,2,1
321436,c,2,3,2,4,1,2,2,-1,0,3,2,5,low,low,low,never,never,never,never,never,s2_8_36,2,1,2
321436,d,2,3,2,4,1,2,-1,0,1,3,2,5,high,very_low,never,never,never,never,never,never,s2_8_36,1,4,1
321436,g,2,3,2,4,1,2,1,0,0,1,1,1,very_low,very_low,never,never,never,never,never,never,s2_8_36,2,2,1
321436,i,2,3,2,4,1,2,0,-1,0,1,2,1,never,high,never,never,very_low,never,never,never,s2_8_36,2,3,2
321436,j,2,3,2,4,1,2,1,-1,1,1,2,8,very_low,very_low,never,never,never,very_low,never,never,s2_8_36,1,2,2
321436,n,2,3,2,4,1,2,2,0,0,3,1,7,very_high,very_high,very_low,never,never,never,never,very_low,s2_8_36,2,1,1
321436,r,2,3,2,4,1,2,1,-1,0,1,1,2,low,very_low,low,never,never,low,low,low,s2_8_36,2,2,2
321436,t,2,3,2,4,1,2,0,-1,0,3,1,4,very_low,very_low,very_low,never,never,never,never,high,s2_8_36,2,3,2
321437,Mar,2,3,2,2,2,4,0,0,0,3,2,1,high,high,very_low,very_low,very_low,very_low,very_low,very_low,s2_8_36,2,3,2
321437,co,2,3,2,2,2,4,-1,1,0,3,1,3,very_low,very_low,never,never,never,never,never,never,s2_8_36,2,4,1
321437,ka,2,3,2,2,2,4,1,0,0,3,3,6,very_low,very_low,never,never,never,never,never,never,s2_8_36,2,2,2
321438,Be,2,1,3,4,2,1,-1,0,1,3,4,6,very_low,never,very_low,never,never,never,never,never,s1_below_8,1,2,2
321438,Ju,2,1,3,4,2,1,0,1,1,1,1,7,never,never,low,never,very_low,very_low,very_low,very_low,s1_below_8,1,1,1
321438,Kim,2,1,3,4,2,1,0,1,0,1,2,2,very_low,never,never,never,never,never,never,never,s1_below_8,2,1,1
321438,La,2,1,3,4,2,1,0,1,0,1,1,7,never,never,low,never,very_low,very_low,very_low,very_low,s1_below_8,2,1,1
321438,Le,2,1,3,4,2,1,0,1,0,2,4,6,very_low,never,very_low,never,never,never,never,never,s1_below_8,2,1,1
321438,Mi,2,1,3,4,2,1,-1,1,0,3,4,8,never,never,never,never,never,never,never,never,s1_below_8,2,2,1
321438,Pap,2,1,3,4,2,1,-3,1,1,3,4,5,low,never,low,never,never,never,never,never,s1_below_8,1,4,1
321438,Sa,2,1,3,4,2,1,0,0,0,1,4,1,never,never,low,never,never,never,never,never,s1_below_8,2,1,2
321440,Ca,2,1,3,2,2,2,-3,1,0,3,1,3,never,very_low,never,never,never,very_low,never,never,s2_8_36,2,4,1
321440,De,2,1,3,2,2,2,0,0,0,3,2,8,very_low,very_low,never,never,never,never,never,never,s2_8_36,2,1,2
321440,El,2,1,3,2,2,2,0,0,0,3,1,6,never,never,never,never,very_low,low,never,low,s2_8_36,2,1,2
321440,Ha,2,1,3,2,2,2,0,0,0,2,3,1,never,very_low,very_low,never,never,very_low,never,never,s2_8_36,2,1,2
321440,Je,2,1,3,2,2,2,-1,0,0,3,3,8,very_low,very_low,never,never,very_low,very_low,never,never,s2_8_36,2,2,2
321440,Le,2,1,3,2,2,2,0,1,1,3,2,8,very_low,very_low,never,never,never,never,never,never,s2_8_36,1,1,1
321440,Li,2,1,3,2,2,2,0,0,0,1,3,1,never,never,never,never,very_low,very_low,never,never,s2_8_36,2,1,2
321440,Ma,2,1,3,2,2,2,-2,1,0,3,1,5,never,never,never,never,never,low,never,low,s2_8_36,2,3,1
321440,Maa,2,1,3,2,2,2,0,0,0,1,4,1,never,never,never,never,very_low,very_low,never,never,s2_8_36,2,1,2
321440,Mau,2,1,3,2,2,2,0,0,0,1,3,1,high,never,never,never,never,never,never,low,s2_8_36,2,1,2
321440,Me,2,1,3,2,2,2,0,1,0,3,3,8,very_low,very_low,never,never,never,never,never,never,s2_8_36,2,1,1
321440,Mi,2,1,3,2,2,2,-1,1,1,1,3,2,never,never,never,never,never,never,never,never,s2_8_36,1,2,1
321440,Nig,2,1,3,2,2,2,0,0,1,1,4,8,very_low,never,never,never,never,very_low,never,never,s2_8_36,1,1,2
321440,Oma,2,1,3,2,2,2,-3,1,0,3,1,4,high,high,never,never,never,never,never,never,s2_8_36,2,4,1
321440,Pa,2,1,3,2,2,2,-2,1,1,3,1,5,never,never,never,never,never,low,very_low,never,s2_8_36,1,3,1
321440,Rao,2,1,3,2,2,2,-1,1,1,1,4,8,very_low,never,never,never,never,very_low,never,never,s2_8_36,1,2,1
321440,Ric,2,1,3,2,2,2,0,0,1,1,4,8,very_low,never,never,never,never,very_low,never,never,s2_8_36,1,1,2
321440,Se,2,1,3,2,2,2,0,0,1,3,3,8,very_low,very_low,never,never,never,never,never,never,s2_8_36,1,1,2
321440,Ste,2,1,3,2,2,2,0,0,0,1,4,8,very_low,never,never,never,never,very_low,never,never,s2_8_36,2,1,2
321440,Ti,2,1,3,2,2,2,-2,1,0,1,1,3,never,never,never,never,never,never,never,never,s2_8_36,2,3,1
321441,Felice,2,1,3,3,1,4,0,-1,0,1,2,2,never,never,never,never,never,never,never,never,s3_36_up,2,1,2
321441,Pia,2,1,3,3,1,4,-3,0,0,3,1,4,high,never,never,never,never,never,never,never,s3_36_up,2,4,1
321441,anka,2,1,3,3,1,4,0,-1,0,2,2,1,high,high,very_low,high,never,never,very_low,never,s3_36_up,2,1,2
321441,jodie,2,1,3,3,1,4,0,-1,0,1,2,1,high,high,very_low,high,never,never,never,never,s3_36_up,2,1,2
321441,josina,2,1,3,3,1,4,0,-1,0,3,3,1,low,low,very_low,very_low,never,never,never,never,s3_36_up,2,1,2
321441,karlijn,2,1,3,3,1,4,0,-1,0,1,2,1,high,high,very_low,high,never,never,never,never,s3_36_up,2,1,2
321441,kaylee,2,1,3,3,1,4,0,-1,0,1,1,1,high,high,very_low,high,never,never,never,never,s3_36_up,2,1,2
321441,kim,2,1,3,3,1,4,0,-1,0,1,1,1,high,high,very_low,high,never,never,never,never,s3_36_up,2,1,2
321441,mike,2,1,3,3,1,4,0,-1,1,1,2,2,never,never,never,never,never,never,never,never,s3_36_up,1,1,2
321441,quinty,2,1,3,3,1,4,0,-1,0,3,1,1,low,low,very_low,very_low,never,never,never,never,s3_36_up,2,1,2
321441,rianne,2,1,3,3,1,4,0,-1,0,1,1,1,high,high,very_low,high,never,never,never,never,s3_36_up,2,1,2
321442,Chris,1,4,2,2,1,5,3,0,0,3,3,7,never,never,never,never,never,never,never,never,s1_below_8,1,1,1
321442,Ilse,1,4,2,2,1,5,3,-1,-1,3,3,7,never,never,never,never,never,never,never,never,s1_below_8,2,1,2
321442,Mar,1,4,2,2,1,5,1,0,-1,3,3,6,very_low,very_low,never,never,never,never,never,never,s1_below_8,2,3,1
321442,Mich,1,4,2,2,1,5,3,0,0,3,3,7,never,never,never,never,never,never,never,never,s1_below_8,1,1,1
321442,Mies,1,4,2,2,1,5,3,-1,-1,3,3,7,never,never,never,never,never,never,never,never,s1_below_8,2,1,2
321442,Mook,1,4,2,2,1,5,1,-1,-1,3,1,7,low,low,never,never,never,never,never,never,s1_below_8,2,3,2
321442,Peter,1,4,2,2,1,5,1,0,0,1,1,3,very_low,very_low,never,never,never,never,never,never,s1_below_8,1,3,1
321442,Steef,1,4,2,2,1,5,2,0,0,3,3,7,very_low,very_low,never,never,never,never,never,never,s1_below_8,1,2,1
321442,Tiny,1,4,2,2,1,5,0,-1,-1,3,3,6,very_low,never,never,never,never,never,never,never,s1_below_8,2,4,2
321442,Wim,1,4,2,2,1,5,0,0,0,3,3,6,very_low,never,never,never,never,never,never,never,s1_below_8,1,4,1
321442,Ym,1,4,2,2,1,5,2,0,-1,2,1,3,very_low,very_low,never,never,never,never,never,never,s1_below_8,2,2,1
321443,fatna,1,1,2,2,1,3,-2,0,-1,3,1,5,high,never,never,never,never,never,never,never,s3_36_up,2,3,1
321443,gaby,1,1,2,2,1,3,0,-1,0,3,1,6,low,never,never,never,never,never,never,never,s3_36_up,1,1,2
321443,kees,1,1,2,2,1,3,0,-1,0,1,2,2,very_low,never,never,never,never,never,never,never,s3_36_up,1,1,2
321443,michel,1,1,2,2,1,3,0,0,-1,1,1,1,very_high,never,never,never,never,never,never,never,s3_36_up,2,1,1
321443,saskia,1,1,2,2,1,3,-2,0,-1,1,1,3,low,never,never,never,never,never,never,never,s3_36_up,2,3,1
321444,1,2,1,3,3,1,2,-1,0,0,2,3,4,low,low,low,low,high,high,high,low,s2_8_36,2,2,1
321444,10,2,1,3,3,1,2,0,0,1,3,4,8,never,never,never,never,never,never,never,never,s2_8_36,1,1,1
321444,11,2,1,3,3,1,2,0,-1,1,3,4,8,never,never,never,never,never,never,never,never,s2_8_36,1,1,2
321444,12,2,1,3,3,1,2,0,-1,0,2,4,8,never,never,never,never,never,never,never,never,s2_8_36,2,1,2
321444,13,2,1,3,3,1,2,0,0,1,2,4,8,never,never,never,never,never,never,never,never,s2_8_36,1,1,1
321444,14,2,1,3,3,1,2,0,-1,0,3,4,8,never,never,never,never,never,never,never,never,s2_8_36,2,1,2
321444,15,2,1,3,3,1,2,0,-1,1,2,4,8,never,never,never,never,never,never,never,never,s2_8_36,1,1,2
321444,16,2,1,3,3,1,2,0,0,1,3,4,8,never,never,never,never,never,never,never,never,s2_8_36,1,1,1
321444,17,2,1,3,3,1,2,0,0,0,1,4,8,never,never,never,never,never,never,never,never,s2_8_36,2,1,1
321444,18,2,1,3,3,1,2,0,-1,0,3,4,8,never,never,never,never,never,never,never,never,s2_8_36,2,1,2
321444,19,2,1,3,3,1,2,0,0,1,2,4,8,never,never,never,never,never,never,never,never,s2_8_36,1,1,1
321444,2,2,1,3,3,1,2,-1,0,1,1,3,4,low,low,low,low,very_high,very_high,very_high,high,s2_8_36,1,2,1
321444,20,2,1,3,3,1,2,0,-1,0,3,4,8,never,never,never,never,never,never,never,never,s2_8_36,2,1,2
321444,3,2,1,3,3,1,2,-2,-1,0,2,3,3,very_high,very_high,never,never,never,never,never,never,s2_8_36,2,3,2
321444,4,2,1,3,3,1,2,-2,0,0,1,3,4,high,high,never,never,never,never,never,never,s2_8_36,2,3,1
321444,5,2,1,3,3,1,2,0,-1,0,2,2,4,high,high,never,never,never,never,never,never,s2_8_36,2,1,2
321444,6,2,1,3,3,1,2,0,-1,0,3,3,7,very_low,very_low,never,never,never,never,never,low,s2_8_36,2,1,2
321444,7,2,1,3,3,1,2,0,-1,0,2,3,4,high,high,never,never,never,never,never,never,s2_8_36,2,1,2
321444,8,2,1,3,3,1,2,0,-1,0,3,4,8,never,never,never,never,never,never,never,never,s2_8_36,2,1,2
321444,9,2,1,3,3,1,2,0,0,1,3,4,8,never,never,never,never,never,never,never,never,s2_8_36,1,1,1
321445,ca,2,2,2,2,2,3,-1,1,0,3,4,6,never,very_low,never,never,never,never,never,never,s1_below_8,2,3,1
321445,irm,2,2,2,2,2,3,0,0,0,3,3,1,very_low,very_low,never,never,never,never,never,very_low,s1_below_8,2,2,2
321445,san,2,2,2,2,2,3,0,0,0,3,2,1,low,very_low,never,never,never,high,never,never,s1_below_8,2,2,2
321445,tru,2,2,2,2,2,3,-1,0,0,1,2,2,never,never,never,never,never,never,never,never,s1_below_8,2,3,2
321445,truu,2,2,2,2,2,3,-1,0,0,1,2,2,never,never,never,never,never,never,never,never,s1_below_8,2,3,2
321445,wi,2,2,2,2,2,3,-1,1,1,3,4,6,never,very_low,never,never,never,never,never,never,s1_below_8,1,3,1
321445,wor,2,2,2,2,2,3,-1,1,1,3,1,1,high,very_high,never,never,never,low,very_low,never,s1_below_8,1,3,1
321445,zi,2,2,2,2,2,3,0,0,0,3,4,6,never,never,never,never,never,never,never,never,s1_below_8,2,2,2
321446,Danny,1,1,2,2,2,2,0,0,0,3,2,8,never,low,never,never,never,never,never,never,s1_below_8,1,1,2
321446,Didi,1,1,2,2,2,2,-2,1,-1,3,3,5,low,never,never,never,never,never,never,never,s1_below_8,2,3,1
321446,Frits,1,1,2,2,2,2,-2,1,0,1,3,5,never,low,never,never,never,never,never,never,s1_below_8,1,3,1
321446,Janske,1,1,2,2,2,2,-2,1,0,3,2,8,never,very_low,never,never,never,never,never,never,s1_below_8,1,3,1
321446,Maike,1,1,2,2,2,2,-1,1,-1,3,2,8,never,very_low,never,never,never,never,never,never,s1_below_8,2,2,1
321446,Trudy,1,1,2,2,2,2,-2,1,-1,1,3,5,never,low,never,never,never,never,never,never,s1_below_8,2,3,1
321446,rene,1,1,2,2,2,2,0,1,0,2,1,1,high,very_high,never,never,never,never,never,never,s1_below_8,1,1,1
321446,robert,1,1,2,2,2,2,-1,1,0,2,1,1,high,very_high,never,never,never,never,never,never,s1_below_8,1,2,1
321447,1,1,3,2,2,2,3,-1,0,0,3,2,6,low,high,never,never,never,never,never,never,s1_below_8,1,4,2
321447,2,1,3,2,2,2,3,2,1,0,3,1,6,high,very_high,high,never,never,never,never,never,s1_below_8,1,1,1
321447,3,1,3,2,2,2,3,1,1,0,3,2,6,high,high,low,never,never,never,never,never,s1_below_8,1,2,1
321447,4,1,3,2,2,2,3,2,0,0,3,4,7,low,low,very_low,never,never,never,never,never,s1_below_8,1,1,2
321447,Alie,1,3,2,2,2,3,0,1,-1,3,2,6,low,low,never,never,never,never,never,never,s1_below_8,2,3,1
321447,Hans,1,3,2,2,2,3,0,0,0,3,4,1,very_low,very_low,very_low,never,never,never,never,never,s1_below_8,1,3,2
321447,Henk,1,3,2,2,2,3,0,0,0,3,2,6,very_low,very_low,never,never,never,never,never,never,s1_below_8,1,3,2
321447,Jakob,1,3,2,2,2,3,1,1,0,3,2,6,low,low,never,never,never,never,never,never,s1_below_8,1,2,1
321447,Jan,1,3,2,2,2,3,0,1,0,3,4,6,very_low,never,never,never,never,never,never,never,s1_below_8,1,3,1
321447,Klaas,1,3,2,2,2,3,0,0,0,3,4,6,very_low,never,never,never,never,never,never,never,s1_below_8,1,3,2
321447,Lies,1,3,2,2,2,3,0,0,-1,3,2,6,low,low,never,never,never,never,never,never,s1_below_8,2,3,2
321447,Piet,1,3,2,2,2,3,0,1,0,3,4,6,very_low,very_low,never,never,never,never,never,never,s1_below_8,1,3,1
321447,Roelie,1,3,2,2,2,3,0,1,-1,3,4,6,very_low,very_low,never,never,never,never,never,never,s1_below_8,2,3,1
321447,Wilma,1,3,2,2,2,3,0,1,-1,3,4,1,very_low,very_low,very_low,never,never,never,never,never,s1_below_8,2,3,1
321448,Arie,1,3,2,2,1,4,0,0,0,2,3,2,never,never,never,never,never,never,never,never,s3_36_up,1,3,1
321448,Bennie,1,3,2,2,1,4,0,0,0,2,2,1,very_low,very_low,never,never,never,never,never,never,s3_36_up,1,3,1
321448,Eelko,1,3,2,2,1,4,1,-1,0,1,3,2,never,never,never,never,never,never,never,never,s3_36_up,1,2,2
321448,Gerben,1,3,2,2,1,4,1,0,0,2,1,3,never,never,never,never,never,never,never,never,s3_36_up,1,2,1
321448,Hetty,1,3,2,2,1,4,0,-1,-1,1,1,3,never,never,never,never,never,never,never,never,s3_36_up,2,3,2
321448,Jesse,1,3,2,2,1,4,2,0,0,3,2,8,low,very_low,never,never,never,never,never,never,s3_36_up,1,1,1
321448,John,1,3,2,2,1,4,1,0,0,3,2,6,low,low,never,never,never,never,never,never,s3_36_up,1,2,1
321448,Jonny,1,3,2,2,1,4,1,-1,0,3,2,1,very_low,very_low,never,never,never,never,never,never,s3_36_up,1,2,2
321448,Joyce,1,3,2,2,1,4,2,-1,-1,3,2,8,low,very_low,never,never,never,never,never,never,s3_36_up,2,1,2
321448,Ma,1,3,2,2,1,4,-1,0,-1,3,1,5,high,low,never,never,never,never,never,high,s3_36_up,2,4,1
321448,Marc,1,3,2,2,1,4,0,-1,0,2,3,2,never,never,never,never,never,never,never,never,s3_36_up,1,3,2
321448,Milan,1,3,2,2,1,4,2,0,0,2,2,8,low,very_low,never,never,never,never,never,never,s3_36_up,1,1,1
321448,Mustafa,1,3,2,2,1,4,1,0,0,1,3,2,never,never,never,never,never,never,never,never,s3_36_up,1,2,1
321448,Nick,1,3,2,2,1,4,2,-1,0,3,2,8,low,very_low,never,never,never,never,never,never,s3_36_up,1,1,2
321448,Toon,1,3,2,2,1,4,0,0,0,3,2,1,low,low,never,never,never,never,very_low,never,s3_36_up,1,3,1
321449,1,1,2,3,3,1,3,0,0,0,1,2,4,low,low,never,never,never,never,never,never,s1_below_8,1,2,1
321449,2,1,2,3,3,1,3,0,0,0,2,2,3,low,low,never,never,never,never,never,never,s1_below_8,1,2,1
321449,3,1,2,3,3,1,3,0,0,-1,3,2,2,low,low,never,never,never,never,never,never,s1_below_8,2,2,1
321450,dick,1,2,3,4,2,3,0,1,0,3,2,6,very_low,very_low,never,never,never,never,never,never,s2_8_36,1,2,1
321450,ida,1,2,3,4,2,3,-1,1,-1,3,1,5,low,very_low,very_low,never,never,very_low,very_low,never,s2_8_36,2,3,1
321450,jo,1,2,3,4,2,3,1,0,-1,3,2,6,low,low,very_low,never,never,very_low,very_low,never,s2_8_36,2,1,2
321450,jol,1,2,3,4,2,3,0,0,-1,2,1,6,very_low,very_low,very_low,never,never,very_low,never,never,s2_8_36,2,2,2
321450,jongste,1,2,3,4,2,3,1,1,0,3,1,6,very_low,very_low,very_low,never,never,very_low,never,never,s2_8_36,1,1,1
321450,kees,1,2,3,4,2,3,0,1,0,3,1,6,very_low,very_low,very_low,never,never,very_low,never,never,s2_8_36,1,2,1
321450,laurens,1,2,3,4,2,3,1,0,0,1,2,6,very_low,very_low,very_low,never,never,very_low,very_low,never,s2_8_36,1,1,2
321450,ma,1,2,3,4,2,3,-2,0,-1,3,1,5,high,very_low,very_low,never,never,very_low,very_low,never,s2_8_36,2,4,2
321450,mijndert,1,2,3,4,2,3,1,0,0,3,1,6,very_low,very_low,very_low,never,never,very_low,never,never,s2_8_36,1,1,2
321450,oudste,1,2,3,4,2,3,0,0,0,3,1,6,very_low,very_low,very_low,never,never,very_low,never,never,s2_8_36,1,2,2
321450,p,1,2,3,4,2,3,0,0,-1,3,1,6,very_low,very_low,very_low,never,never,very_low,never,never,s2_8_36,2,2,2
321450,pa,1,2,3,4,2,3,-2,1,0,3,1,5,high,very_low,very_low,never,never,very_low,very_low,never,s2_8_36,1,4,1
321450,theo,1,2,3,4,2,3,-1,0,0,3,1,5,low,low,very_low,never,never,very_low,very_low,never,s2_8_36,1,3,2
321450,w,1,2,3,4,2,3,1,1,-1,2,1,6,very_low,very_low,very_low,never,never,very_low,never,never,s2_8_36,2,1,1
