id,Gender,Age,Householdsize,MaritalStatus,Education,Paidwork,Income,Friends,Colleagues,Neighbors,Grandparents,Parents,Siblings,Children,Otherfamilymembers,total_allgroups,Visit,Hosting,Dining,Bar,Cinema,Recreation,Vacation,Shopping,Visit_category,Hosting_category,Dining_category,Bar_category,Cinema_category,Recreation_category,Vacation_category,Shopping_category
321596,2.0,1.0,2.0,2.0,2.0,s2_8_36,2.0,s4_6_up,s3_4_up,s1_0,s2_1_up,s2_1_up,s1_0,s1_0,s1_0,22.0,low,low,low,0.00821917808219178,0.00273972602739726,high,high,low,2,2,2,,,,,
321598,2.0,2.0,2.0,4.0,1.0,s1_below_8,2.0,s3_3_5,s1_0,s1_0,s1_0,s2_1_up,s3_3_up,s2_1_up,s2_1_4,14.0,very_high,very_high,very_high,0.0643835616438356,0.0273972602739726,high,high,high,4,4,4,,,,,
321599,1.0,1.0,3.0,3.0,2.0,s3_36_up,3.0,s3_3_5,s2_1_3,s2_1_3,s1_0,s2_1_up,s2_1_2,s1_0,s3_5_up,31.0,very_high,very_high,high,0.0438356164383562,0.0136986301369863,high,high,high,4,4,3,,,,,
321601,1.0,2.0,1.0,1.0,2.0,s2_8_36,2.0,s1_below_2,s2_1_3,s1_0,s1_0,s1_0,s2_1_2,s1_0,s1_0,3.0,very_low,very_low,very_low,0.0,0.0,low,low,low,1,1,1,,,,,
321602,2.0,1.0,3.0,4.0,1.0,s2_8_36,1.0,s4_6_up,s3_4_up,s2_1_3,s2_1_up,s2_1_up,s3_3_up,s1_0,s3_5_up,41.0,low,high,very_high,0.00136986301369863,0.0,high,low,high,2,3,4,,,,,
321603,2.0,1.0,1.0,1.0,1.0,s3_36_up,3.0,s4_6_up,s3_4_up,s1_0,s1_0,s2_1_up,s2_1_2,s1_0,s2_1_4,28.0,high,high,very_high,0.0671232876712329,0.435616438356164,high,high,high,3,3,4,,,,,
321604,1.0,1.0,2.0,2.0,2.0,s3_36_up,4.0,s2_2,s2_1_3,s2_1_3,s1_0,s2_1_up,s2_1_2,s1_0,s2_1_4,15.0,high,high,low,0.0657534246575342,0.0,high,low,low,3,3,2,,,,,
321605,2.0,2.0,3.0,3.0,1.0,s2_8_36,2.0,s3_3_5,s2_1_3,s1_0,s1_0,s2_1_up,s2_1_2,s2_1_up,s2_1_4,11.0,very_low,low,low,0.00273972602739726,0.00821917808219178,high,low,low,1,2,2,,,,,
321607,2.0,1.0,2.0,2.0,2.0,s3_36_up,3.0,s3_3_5,s2_1_3,s2_1_3,s2_1_up,s2_1_up,s2_1_2,s1_0,s1_0,12.0,low,low,low,0.0,0.0410958904109589,low,high,high,2,2,2,,,,,
321608,1.0,2.0,2.0,2.0,1.0,s3_36_up,3.0,s3_3_5,s3_4_up,s3_4_up,s1_0,s2_1_up,s2_1_2,s2_1_up,s2_1_4,26.0,high,high,very_high,0.0410958904109589,0.0,low,low,high,3,3,4,,,,,
321613,1.0,3.0,2.0,2.0,2.0,s1_below_8,4.0,s4_6_up,s2_1_3,s3_4_up,s1_0,s2_1_up,s3_3_up,s2_1_up,s1_0,33.0,high,very_high,very_high,0.0383561643835616,0.0671232876712329,high,high,high,3,4,4,,,,,
321614,2.0,2.0,3.0,3.0,1.0,s2_8_36,2.0,s4_6_up,s3_4_up,s3_4_up,s2_1_up,s2_1_up,s3_3_up,s2_1_up,s3_5_up,55.0,high,very_high,high,0.0,0.010958904109589,high,high,high,3,4,3,,,,,
321615,2.0,1.0,2.0,2.0,1.0,s2_8_36,2.0,s3_3_5,s3_4_up,s1_0,s1_0,s2_1_up,s2_1_2,s1_0,s1_0,11.0,low,high,very_high,0.427397260273973,0.295890410958904,high,high,high,2,3,4,,,,,
321616,2.0,1.0,3.0,4.0,2.0,s2_8_36,1.0,s2_2,s3_4_up,s2_1_3,s2_1_up,s2_1_up,s3_3_up,s1_0,s3_5_up,50.0,low,very_low,high,0.0164383561643836,0.0,low,low,low,2,1,3,,,,,
321617,1.0,1.0,3.0,4.0,1.0,s2_8_36,2.0,s4_6_up,s3_4_up,s2_1_3,s1_0,s2_1_up,s2_1_2,s1_0,s3_5_up,54.0,very_high,very_high,very_high,0.863013698630137,0.00136986301369863,low,low,low,4,4,4,,,,,
321619,1.0,4.0,2.0,2.0,2.0,s1_below_8,4.0,s3_3_5,s1_0,s3_4_up,s1_0,s1_0,s2_1_2,s2_1_up,s1_0,14.0,low,high,low,0.0,0.00821917808219178,low,low,high,2,3,2,,,,,
321620,2.0,3.0,2.0,4.0,1.0,s1_below_8,2.0,s1_below_2,s1_0,s1_0,s1_0,s1_0,s2_1_2,s2_1_up,s2_1_4,4.0,very_low,high,high,0.00410958904109589,0.00410958904109589,high,high,high,1,3,3,,,,,
321621,2.0,4.0,2.0,2.0,2.0,s1_below_8,4.0,s4_6_up,s2_1_3,s3_4_up,s1_0,s2_1_up,s3_3_up,s1_0,s3_5_up,21.0,high,low,very_low,0.0,0.0,low,low,low,3,2,1,,,,,
321622,1.0,1.0,3.0,3.0,1.0,s2_8_36,4.0,s2_2,s3_4_up,s3_4_up,s2_1_up,s2_1_up,s3_3_up,s2_1_up,s3_5_up,48.0,very_high,very_high,very_high,0.00547945205479452,0.00958904109589041,high,high,high,4,4,4,,,,,
321624,2.0,3.0,2.0,4.0,1.0,s1_below_8,1.0,s4_6_up,s1_0,s3_4_up,s1_0,s1_0,s3_3_up,s2_1_up,s1_0,38.0,low,low,very_low,0.0,0.0,low,low,low,2,2,1,,,,,
321626,2.0,1.0,1.0,1.0,2.0,s2_8_36,1.0,s4_6_up,s1_0,s2_1_3,s1_0,s2_1_up,s2_1_2,s1_0,s1_0,13.0,very_high,very_high,very_high,0.00684931506849315,0.0547945205479452,high,high,high,4,4,4,,,,,
321628,1.0,3.0,1.0,1.0,1.0,s3_36_up,3.0,s3_3_5,s2_1_3,s1_0,s1_0,s2_1_up,s3_3_up,s1_0,s2_1_4,18.0,high,high,very_low,0.0,0.0,low,low,low,3,3,1,,,,,
321629,1.0,1.0,2.0,2.0,2.0,s3_36_up,5.0,s4_6_up,s3_4_up,s3_4_up,s1_0,s1_0,s1_0,s1_0,s1_0,53.0,very_high,high,very_high,0.0410958904109589,0.164383561643836,high,high,high,4,3,4,,,,,
321630,1.0,1.0,2.0,2.0,2.0,s3_36_up,4.0,s3_3_5,s3_4_up,s3_4_up,s1_0,s2_1_up,s2_1_2,s1_0,s2_1_4,22.0,high,very_low,very_high,0.0465753424657534,0.0328767123287671,high,high,high,3,1,4,,,,,
321631,2.0,1.0,2.0,2.0,1.0,s3_36_up,3.0,s1_below_2,s3_4_up,s2_1_3,s2_1_up,s2_1_up,s2_1_2,s1_0,s1_0,13.0,very_low,very_low,very_low,0.0,0.0,low,low,low,1,1,1,,,,,
321632,1.0,4.0,3.0,4.0,2.0,s1_below_8,4.0,s2_2,s1_0,s2_1_3,s1_0,s1_0,s2_1_2,s2_1_up,s1_0,7.0,high,high,very_low,0.0,0.0,low,low,low,3,3,1,,,,,
321633,2.0,3.0,2.0,2.0,1.0,s1_below_8,1.0,s3_3_5,s1_0,s3_4_up,s1_0,s1_0,s2_1_2,s2_1_up,s3_5_up,16.0,high,high,very_low,0.0,0.0,low,low,low,3,3,1,,,,,
321634,2.0,1.0,2.0,2.0,1.0,s2_8_36,2.0,s3_3_5,s2_1_3,s1_0,s2_1_up,s2_1_up,s3_3_up,s1_0,s2_1_4,15.0,high,high,very_low,0.0,0.0,low,low,low,3,3,1,,,,,
321636,2.0,3.0,2.0,2.0,1.0,s1_below_8,3.0,s1_below_2,s1_0,s2_1_3,s1_0,s2_1_up,s3_3_up,s2_1_up,s2_1_4,15.0,very_low,very_low,low,0.0,0.0,low,low,low,1,1,2,,,,,
321637,2.0,1.0,3.0,3.0,1.0,s2_8_36,3.0,s4_6_up,s3_4_up,s3_4_up,s2_1_up,s2_1_up,s3_3_up,s2_1_up,s3_5_up,48.0,very_high,very_high,very_high,0.0178082191780822,0.0,high,high,high,4,4,4,,,,,
321638,2.0,1.0,1.0,1.0,1.0,s3_36_up,3.0,s1_below_2,s3_4_up,s1_0,s1_0,s2_1_up,s2_1_2,s1_0,s2_1_4,10.0,low,high,very_high,0.0342465753424658,0.00821917808219178,high,high,high,2,3,4,,,,,
321639,1.0,2.0,3.0,3.0,2.0,s3_36_up,5.0,s3_3_5,s3_4_up,s3_4_up,s1_0,s2_1_up,s2_1_2,s2_1_up,s1_0,26.0,low,low,very_high,0.0,0.0,high,low,low,2,3,4,,,,,
321641,1.0,3.0,2.0,2.0,2.0,s1_below_8,5.0,s4_6_up,s1_0,s3_4_up,s1_0,s1_0,s2_1_2,s1_0,s1_0,16.0,low,low,very_high,0.0,0.0,high,high,high,2,2,4,,,,,
321643,1.0,3.0,3.0,4.0,2.0,s3_36_up,5.0,s2_2,s3_4_up,s3_4_up,s2_1_up,s2_1_up,s2_1_2,s2_1_up,s1_0,39.0,very_low,very_low,high,0.0,0.0,low,low,low,1,1,3,,,,,
321645,2.0,1.0,3.0,4.0,2.0,s2_8_36,1.0,s3_3_5,s2_1_3,s1_0,s2_1_up,s2_1_up,s3_3_up,s1_0,s1_0,15.0,very_high,very_high,very_high,0.326027397260274,0.1,high,high,high,4,4,4,,,,,
321646,1.0,1.0,2.0,2.0,1.0,s2_8_36,3.0,s3_3_5,s2_1_3,s2_1_3,s2_1_up,s2_1_up,s1_0,s1_0,s1_0,15.0,high,very_high,very_high,0.546575342465753,0.519178082191781,high,high,high,3,4,4,,,,,
321647,1.0,1.0,3.0,3.0,1.0,s3_36_up,4.0,s3_3_5,s1_0,s3_4_up,s1_0,s1_0,s3_3_up,s1_0,s1_0,28.0,very_low,very_low,very_low,0.0,0.0,low,low,low,1,1,1,,,,,
321648,1.0,1.0,3.0,4.0,2.0,s3_36_up,5.0,s3_3_5,s2_1_3,s1_0,s2_1_up,s2_1_up,s2_1_2,s1_0,s1_0,9.0,high,high,very_high,0.0,0.0,low,low,low,3,3,4,,,,,
321649,2.0,1.0,3.0,4.0,2.0,s2_8_36,4.0,s3_3_5,s3_4_up,s1_0,s2_1_up,s2_1_up,s2_1_2,s1_0,s3_5_up,53.0,very_high,high,high,0.00547945205479452,0.0,low,high,high,4,4,3,,,,,
321650,1.0,3.0,3.0,4.0,1.0,s3_36_up,5.0,s3_3_5,s3_4_up,s2_1_3,s1_0,s2_1_up,s2_1_2,s1_0,s3_5_up,20.0,high,very_high,very_high,0.115068493150685,0.0,high,high,high,3,4,4,,,,,
321651,1.0,3.0,3.0,4.0,1.0,s3_36_up,4.0,s3_3_5,s2_1_3,s2_1_3,s1_0,s1_0,s2_1_2,s2_1_up,s2_1_4,12.0,low,low,high,0.0191780821917808,0.00684931506849315,high,high,high,2,2,3,,,,,
321652,2.0,1.0,3.0,4.0,1.0,s2_8_36,2.0,s1_below_2,s1_0,s3_4_up,s1_0,s2_1_up,s2_1_2,s1_0,s3_5_up,15.0,very_high,very_high,very_high,0.00547945205479452,0.00547945205479452,high,high,high,4,4,4,,,,,
321653,2.0,2.0,2.0,4.0,1.0,s1_below_8,3.0,s1_below_2,s1_0,s1_0,s1_0,s1_0,s2_1_2,s2_1_up,s1_0,3.0,high,low,very_low,0.0,0.0,low,low,high,3,2,1,,,,,
321654,2.0,2.0,3.0,3.0,1.0,s1_below_8,1.0,s3_3_5,s1_0,s3_4_up,s1_0,s2_1_up,s1_0,s2_1_up,s2_1_4,16.0,very_high,very_high,very_high,0.0,0.0246575342465753,high,high,high,4,4,4,,,,,
321655,1.0,1.0,2.0,4.0,1.0,s2_8_36,1.0,s2_2,s1_0,s2_1_3,s1_0,s2_1_up,s3_3_up,s1_0,s3_5_up,27.0,low,low,very_low,0.0,0.0,low,low,high,2,2,1,,,,,
321656,1.0,2.0,1.0,1.0,1.0,s3_36_up,3.0,s2_2,s3_4_up,s2_1_3,s1_0,s2_1_up,s2_1_2,s1_0,s3_5_up,16.0,very_low,very_low,very_low,0.0,0.0,low,high,low,1,1,1,,,,,
321658,2.0,2.0,2.0,4.0,1.0,s2_8_36,3.0,s1_below_2,s2_1_3,s2_1_3,s2_1_up,s2_1_up,s2_1_2,s2_1_up,s2_1_4,13.0,high,high,high,0.00136986301369863,0.00136986301369863,low,low,high,3,3,3,,,,,
321659,1.0,1.0,3.0,3.0,2.0,s3_36_up,4.0,s3_3_5,s2_1_3,s3_4_up,s2_1_up,s2_1_up,s2_1_2,s1_0,s1_0,17.0,very_low,very_low,very_low,0.0,0.0,low,low,low,1,1,1,,,,,
321660,1.0,2.0,1.0,1.0,2.0,s1_below_8,2.0,s3_3_5,s1_0,s1_0,s1_0,s1_0,s2_1_2,s1_0,s2_1_4,9.0,low,high,low,0.0,0.0410958904109589,high,high,high,2,3,2,,,,,
321661,2.0,1.0,2.0,2.0,1.0,s3_36_up,3.0,s3_3_5,s3_4_up,s2_1_3,s2_1_up,s2_1_up,s2_1_2,s1_0,s2_1_4,24.0,low,low,low,0.00547945205479452,0.00410958904109589,high,high,low,2,2,2,,,,,
321663,2.0,3.0,3.0,4.0,1.0,s3_36_up,3.0,s4_6_up,s3_4_up,s3_4_up,s1_0,s1_0,s3_3_up,s2_1_up,s2_1_4,27.0,very_low,low,very_high,0.0,0.0328767123287671,high,high,high,1,2,4,,,,,
321664,2.0,1.0,2.0,2.0,1.0,s1_below_8,4.0,s4_6_up,s1_0,s1_0,s1_0,s2_1_up,s2_1_2,s1_0,s1_0,17.0,high,very_low,low,0.0,0.0,low,low,low,3,1,2,,,,,
321667,1.0,2.0,2.0,2.0,2.0,s3_36_up,5.0,s3_3_5,s2_1_3,s2_1_3,s1_0,s1_0,s2_1_2,s2_1_up,s2_1_4,13.0,high,high,high,0.0123287671232877,0.0136986301369863,high,high,high,3,3,3,,,,,
321671,2.0,3.0,2.0,2.0,1.0,s1_below_8,1.0,s3_3_5,s2_1_3,s3_4_up,s1_0,s1_0,s3_3_up,s2_1_up,s2_1_4,24.0,very_low,low,very_low,0.0,0.0,low,low,low,1,2,1,,,,,
321675,2.0,2.0,3.0,4.0,1.0,s2_8_36,3.0,s3_3_5,s3_4_up,s2_1_3,s1_0,s2_1_up,s1_0,s2_1_up,s3_5_up,28.0,high,high,very_high,0.0,0.0465753424657534,high,high,high,3,3,4,,,,,
321677,1.0,4.0,2.0,2.0,1.0,s1_below_8,5.0,s3_3_5,s3_4_up,s3_4_up,s1_0,s1_0,s3_3_up,s2_1_up,s1_0,43.0,low,low,high,0.0,0.0164383561643836,high,low,low,2,2,3,,,,,
321678,2.0,1.0,3.0,3.0,2.0,s2_8_36,3.0,s1_below_2,s2_1_3,s2_1_3,s1_0,s2_1_up,s3_3_up,s2_1_up,s1_0,11.0,very_high,very_high,very_high,1.04794520547945,1.04657534246575,high,high,high,4,4,4,,,,,
321679,2.0,1.0,2.0,2.0,2.0,s3_36_up,3.0,s1_below_2,s2_1_3,s3_4_up,s2_1_up,s2_1_up,s3_3_up,s1_0,s3_5_up,35.0,low,low,high,0.00136986301369863,0.00136986301369863,low,low,low,2,2,3,,,,,
321682,2.0,1.0,2.0,2.0,2.0,s3_36_up,3.0,s4_6_up,s3_4_up,s3_4_up,s1_0,s2_1_up,s3_3_up,s1_0,s3_5_up,42.0,low,low,high,0.102739726027397,0.0,high,high,high,2,2,3,,,,,
321683,2.0,2.0,3.0,4.0,2.0,s1_below_8,4.0,s4_6_up,s1_0,s2_1_3,s2_1_up,s2_1_up,s3_3_up,s2_1_up,s3_5_up,38.0,low,low,low,0.00821917808219178,0.00136986301369863,high,high,high,2,2,2,,,,,
321684,2.0,2.0,3.0,4.0,1.0,s2_8_36,3.0,s3_3_5,s1_0,s2_1_3,s1_0,s2_1_up,s3_3_up,s2_1_up,s2_1_4,18.0,very_low,very_low,very_low,0.0,0.0,low,low,low,1,1,1,,,,,
321685,2.0,2.0,3.0,3.0,1.0,s2_8_36,2.0,s2_2,s3_4_up,s1_0,s1_0,s2_1_up,s3_3_up,s2_1_up,s3_5_up,39.0,high,very_high,very_low,0.0,0.0,low,low,high,3,4,1,,,,,
321686,1.0,1.0,1.0,1.0,1.0,s3_36_up,3.0,s3_3_5,s1_0,s2_1_3,s2_1_up,s2_1_up,s1_0,s1_0,s1_0,7.0,very_high,very_high,high,0.394520547945205,0.00821917808219178,high,high,low,4,4,3,,,,,
321688,1.0,1.0,3.0,4.0,1.0,s1_below_8,1.0,s4_6_up,s1_0,s3_4_up,s2_1_up,s2_1_up,s2_1_2,s1_0,s3_5_up,26.0,high,high,high,0.0986301369863014,0.0328767123287671,low,low,high,3,3,3,,,,,
321689,2.0,2.0,3.0,4.0,1.0,s2_8_36,2.0,s2_2,s2_1_3,s1_0,s2_1_up,s2_1_up,s3_3_up,s2_1_up,s1_0,17.0,low,low,very_high,0.0,0.0,low,high,high,2,2,4,,,,,
321691,1.0,2.0,3.0,3.0,2.0,s3_36_up,5.0,s3_3_5,s1_0,s3_4_up,s2_1_up,s2_1_up,s3_3_up,s2_1_up,s3_5_up,59.0,high,high,high,0.213698630136986,0.0,high,high,low,3,3,3,,,,,
321692,1.0,2.0,3.0,3.0,2.0,s3_36_up,5.0,s1_below_2,s1_0,s1_0,s1_0,s2_1_up,s3_3_up,s2_1_up,s1_0,9.0,very_high,very_high,very_high,0.0,0.0164383561643836,high,high,high,4,4,4,,,,,
321696,2.0,1.0,1.0,1.0,2.0,s2_8_36,4.0,s3_3_5,s3_4_up,s3_4_up,s1_0,s2_1_up,s2_1_2,s1_0,s3_5_up,31.0,low,high,very_high,0.0,0.0986301369863014,low,low,high,2,3,4,,,,,
321697,2.0,1.0,2.0,2.0,2.0,s2_8_36,1.0,s4_6_up,s2_1_3,s1_0,s2_1_up,s2_1_up,s3_3_up,s1_0,s3_5_up,53.0,very_high,very_high,very_low,0.279452054794521,0.00821917808219178,high,high,high,4,4,1,,,,,
321698,1.0,3.0,1.0,1.0,1.0,s3_36_up,5.0,s1_below_2,s1_0,s2_1_3,s1_0,s1_0,s3_3_up,s1_0,s2_1_4,9.0,high,very_high,high,0.0123287671232877,0.0136986301369863,high,high,high,3,4,3,,,,,
321699,1.0,2.0,2.0,2.0,2.0,s3_36_up,5.0,s1_below_2,s1_0,s2_1_3,s1_0,s2_1_up,s2_1_2,s1_0,s1_0,6.0,high,high,very_low,0.0,0.0,low,low,low,3,3,1,,,,,
321700,2.0,4.0,2.0,2.0,1.0,s1_below_8,2.0,s3_3_5,s1_0,s2_1_3,s1_0,s1_0,s2_1_2,s2_1_up,s3_5_up,23.0,very_high,low,low,0.0,0.0,low,low,low,4,2,2,,,,,
321701,1.0,1.0,1.0,1.0,2.0,s3_36_up,4.0,s4_6_up,s3_4_up,s3_4_up,s1_0,s2_1_up,s2_1_2,s1_0,s3_5_up,66.0,low,high,very_high,0.106849315068493,0.0246575342465753,high,high,high,2,3,4,,,,,
321702,1.0,2.0,3.0,3.0,2.0,s3_36_up,4.0,s2_2,s1_0,s1_0,s1_0,s2_1_up,s2_1_2,s2_1_up,s1_0,5.0,very_low,very_low,very_low,0.0328767123287671,0.0,low,low,low,1,1,1,,,,,
321704,2.0,2.0,3.0,4.0,1.0,s2_8_36,5.0,s4_6_up,s2_1_3,s3_4_up,s2_1_up,s2_1_up,s2_1_2,s1_0,s3_5_up,33.0,very_high,very_high,high,0.0,0.00821917808219178,low,high,high,4,4,3,,,,,
321706,1.0,2.0,1.0,1.0,1.0,s2_8_36,1.0,s1_below_2,s3_4_up,s1_0,s1_0,s2_1_up,s3_3_up,s1_0,s1_0,14.0,very_low,very_low,very_low,0.0,0.0,low,low,low,1,1,1,,,,,
321707,2.0,2.0,2.0,3.0,2.0,s2_8_36,5.0,s4_6_up,s3_4_up,s2_1_3,s2_1_up,s2_1_up,s1_0,s2_1_up,s3_5_up,26.0,low,high,high,0.0,0.0,low,low,low,2,3,3,,,,,
321708,1.0,3.0,2.0,2.0,2.0,s3_36_up,5.0,s3_3_5,s3_4_up,s1_0,s1_0,s1_0,s2_1_2,s1_0,s1_0,11.0,high,high,very_high,0.0,0.0,low,high,low,3,3,4,,,,,
321709,2.0,4.0,2.0,2.0,1.0,s1_below_8,1.0,s3_3_5,s1_0,s3_4_up,s1_0,s1_0,s3_3_up,s2_1_up,s2_1_4,26.0,low,low,very_low,0.0,0.0,low,high,low,2,2,1,,,,,
321710,2.0,1.0,3.0,2.0,2.0,s1_below_8,1.0,s3_3_5,s1_0,s3_4_up,s1_0,s2_1_up,s2_1_2,s1_0,s3_5_up,22.0,very_high,very_high,very_high,0.526027397260274,0.271232876712329,low,high,high,4,4,4,,,,,
321711,2.0,1.0,1.0,1.0,1.0,s2_8_36,2.0,s4_6_up,s3_4_up,s1_0,s2_1_up,s2_1_up,s2_1_2,s1_0,s3_5_up,39.0,high,low,very_high,0.19041095890411,0.0232876712328767,high,high,high,3,2,4,,,,,
321712,1.0,2.0,3.0,4.0,1.0,s3_36_up,3.0,s4_6_up,s3_4_up,s3_4_up,s1_0,s1_0,s3_3_up,s2_1_up,s3_5_up,37.0,very_high,very_high,very_high,0.00547945205479452,0.232876712328767,high,high,high,4,4,4,,,,,
321713,2.0,2.0,3.0,3.0,1.0,s2_8_36,3.0,s4_6_up,s3_4_up,s3_4_up,s1_0,s2_1_up,s3_3_up,s2_1_up,s3_5_up,70.0,very_high,very_high,very_high,0.0383561643835616,0.0465753424657534,high,high,high,4,4,4,,,,,
321714,1.0,2.0,3.0,3.0,2.0,s3_36_up,4.0,s2_2,s2_1_3,s2_1_3,s1_0,s1_0,s2_1_2,s2_1_up,s2_1_4,14.0,low,low,very_high,0.0,0.0328767123287671,high,high,high,2,2,4,,,,,
321715,2.0,1.0,3.0,4.0,2.0,s1_below_8,1.0,s4_6_up,s3_4_up,s1_0,s1_0,s2_1_up,s1_0,s1_0,s3_5_up,23.0,low,low,high,0.0575342465753425,0.0246575342465753,high,high,high,2,1,3,,,,,
321716,1.0,2.0,3.0,3.0,2.0,s3_36_up,4.0,s4_6_up,s2_1_3,s1_0,s1_0,s2_1_up,s2_1_2,s2_1_up,s3_5_up,33.0,high,very_low,very_low,0.0,0.0,low,low,low,3,1,1,,,,,
321717,2.0,1.0,2.0,2.0,1.0,s2_8_36,3.0,s2_2,s1_0,s1_0,s2_1_up,s2_1_up,s1_0,s1_0,s1_0,7.0,low,low,low,0.00958904109589041,0.00958904109589041,high,high,high,2,2,2,,,,,
321718,2.0,1.0,2.0,2.0,2.0,s2_8_36,3.0,s4_6_up,s3_4_up,s2_1_3,s2_1_up,s2_1_up,s3_3_up,s1_0,s3_5_up,46.0,high,very_low,high,0.0657534246575342,0.0,low,high,low,3,1,3,,,,,
321719,1.0,1.0,3.0,3.0,1.0,s3_36_up,5.0,s4_6_up,s3_4_up,s1_0,s2_1_up,s2_1_up,s2_1_2,s1_0,s3_5_up,33.0,very_high,high,very_low,0.0,0.0,low,low,low,4,3,1,,,,,
321722,1.0,1.0,1.0,1.0,1.0,s2_8_36,3.0,s1_below_2,s1_0,s1_0,s1_0,s2_1_up,s1_0,s1_0,s1_0,3.0,high,high,low,0.0,0.0,low,low,low,3,3,2,,,,,
321723,1.0,3.0,2.0,2.0,2.0,s1_below_8,3.0,s4_6_up,s2_1_3,s3_4_up,s1_0,s1_0,s1_0,s2_1_up,s1_0,43.0,very_high,very_low,very_low,0.0,0.0,low,low,low,4,1,1,,,,,
321724,2.0,2.0,2.0,2.0,1.0,s2_8_36,1.0,s2_2,s3_4_up,s2_1_3,s1_0,s1_0,s1_0,s2_1_up,s1_0,12.0,high,high,high,0.0,0.00821917808219178,high,low,low,3,3,3,,,,,
321725,1.0,1.0,3.0,4.0,2.0,s2_8_36,1.0,s3_3_5,s1_0,s3_4_up,s2_1_up,s2_1_up,s3_3_up,s1_0,s3_5_up,64.0,very_high,very_high,high,0.073972602739726,0.0328767123287671,high,high,high,4,4,3,,,,,
321727,2.0,3.0,2.0,2.0,1.0,s2_8_36,1.0,s3_3_5,s2_1_3,s3_4_up,s2_1_up,s2_1_up,s3_3_up,s2_1_up,s3_5_up,38.0,low,high,very_low,0.0,0.0,low,low,high,2,3,1,,,,,
321729,1.0,4.0,2.0,2.0,2.0,s1_below_8,5.0,s1_below_2,s1_0,s1_0,s1_0,s1_0,s2_1_2,s1_0,s1_0,1.0,very_low,very_low,low,0.00136986301369863,0.00136986301369863,low,low,low,1,1,2,,,,,
321733,2.0,2.0,3.0,3.0,1.0,s3_36_up,3.0,s3_3_5,s2_1_3,s3_4_up,s2_1_up,s2_1_up,s3_3_up,s2_1_up,s1_0,21.0,very_high,very_high,high,0.0,0.0,high,high,high,4,4,3,,,,,
321734,2.0,1.0,2.0,2.0,1.0,s2_8_36,2.0,s1_below_2,s3_4_up,s3_4_up,s1_0,s1_0,s2_1_2,s1_0,s3_5_up,35.0,high,high,low,0.00958904109589041,0.00821917808219178,low,low,high,3,3,2,,,,,
321735,1.0,4.0,3.0,4.0,2.0,s2_8_36,5.0,s1_below_2,s2_1_3,s2_1_3,s2_1_up,s2_1_up,s2_1_2,s1_0,s1_0,8.0,very_low,low,very_low,0.0,0.0,low,low,high,1,2,1,,,,,
321736,1.0,4.0,2.0,4.0,1.0,s1_below_8,5.0,s1_below_2,s1_0,s2_1_3,s1_0,s1_0,s2_1_2,s2_1_up,s1_0,10.0,high,very_high,very_high,0.0,0.0,high,high,low,3,4,4,,,,,
321738,2.0,1.0,2.0,2.0,2.0,s3_36_up,3.0,s2_2,s2_1_3,s1_0,s1_0,s2_1_up,s2_1_2,s1_0,s2_1_4,7.0,low,low,very_high,0.0328767123287671,0.0,low,low,low,2,2,4,,,,,
321764,2.0,2.0,3.0,4.0,1.0,s1_below_8,2.0,s3_3_5,s1_0,s3_4_up,s1_0,s2_1_up,s2_1_2,s1_0,s2_1_4,13.0,high,high,very_low,0.0,0.0,low,low,low,3,3,1,,,,,
321765,2.0,1.0,3.0,3.0,2.0,s3_36_up,4.0,s3_3_5,s2_1_3,s2_1_3,s1_0,s2_1_up,s2_1_2,s2_1_up,s3_5_up,20.0,very_low,very_low,very_low,0.0,0.0,low,low,low,1,1,1,,,,,
321767,2.0,2.0,2.0,2.0,2.0,s2_8_36,4.0,s3_3_5,s3_4_up,s3_4_up,s2_1_up,s2_1_up,s3_3_up,s1_0,s3_5_up,68.0,high,very_low,very_low,0.0,0.0,low,low,low,3,1,1,,,,,
321768,1.0,1.0,3.0,3.0,1.0,s3_36_up,3.0,s3_3_5,s2_1_3,s3_4_up,s1_0,s2_1_up,s2_1_2,s2_1_up,s2_1_4,20.0,very_high,very_high,high,0.00273972602739726,0.0,low,high,low,4,4,3,,,,,
321769,2.0,1.0,3.0,3.0,1.0,s2_8_36,3.0,s1_below_2,s2_1_3,s2_1_3,s1_0,s2_1_up,s3_3_up,s2_1_up,s3_5_up,20.0,very_low,very_low,very_low,0.0,0.0,low,low,low,1,1,1,,,,,
321771,1.0,3.0,1.0,1.0,1.0,s2_8_36,2.0,s4_6_up,s2_1_3,s2_1_3,s1_0,s1_0,s2_1_2,s1_0,s2_1_4,18.0,high,low,low,0.0,0.0,low,low,high,3,2,2,,,,,
321772,2.0,1.0,1.0,1.0,1.0,s3_36_up,3.0,s4_6_up,s2_1_3,s2_1_3,s1_0,s2_1_up,s2_1_2,s1_0,s3_5_up,22.0,high,high,high,0.0410958904109589,0.0246575342465753,high,high,high,3,3,3,,,,,
321773,2.0,1.0,2.0,2.0,2.0,s3_36_up,4.0,s3_3_5,s1_0,s1_0,s1_0,s2_1_up,s3_3_up,s1_0,s3_5_up,43.0,high,very_high,very_high,0.00958904109589041,0.0178082191780822,high,high,high,3,4,4,,,,,
